COL6A2	ITGA5	post_translational
FOS	CCL2	post_translational
SERPINH1	PTGS2	post_translational
SOCS3	IL3RA	post_translational
IL1B	PTGS2	post_translational
TGFBR2	BCL3	post_translational
ENG	SMAD1	post_translational
EPAS1	SERPINE1	post_translational
S1PR1	FGR	post_translational
ATF3	EGR1	post_translational
VEGFA	SHC1	post_translational
S1PR1	SHC1	post_translational
CTSD	MMP9	post_translational
MYC	NDRG2	post_translational
IL1B	MMP9	post_translational
ITGA5	ICAM1	post_translational
CCL2	VEGFA	post_translational
NDRG2	MMP9	post_translational
FOS	LBP	post_translational
FOS	IL1B	post_translational
JUNB	MMP2	post_translational
ITGB1	JAML	post_translational
MYC	PDGFRB	post_translational
CCN2	TGFBR2	post_translational
IL6	MMP9	post_translational
SOD2	VEGFA	post_translational
CSF1	CSF3	post_translational
FOS	GJA1	post_translational
MYC	LGALS1	post_translational
SMAD1	ID4	post_translational
IL6	HMOX1	post_translational
IL6	CCL2	post_translational
CCL2	IL6	post_translational
IL2RA	MYC	post_translational
ITGA1	SHC1	post_translational
FOSL2	GJA1	post_translational
ITGA1	FOS	post_translational
EPAS1	TGFB3	post_translational
COL4A2	ITGB1	post_translational
CFD	C3	post_translational
TNXB	ITGA5	post_translational
FOS	MMP2	post_translational
LAMB2	ITGA5	post_translational
LAMB2	CD151	post_translational
FGF7	FOS	post_translational
CD4	SHC1	post_translational
MMP9	SPP1	post_translational
FOS	TIMP1	post_translational
HSPB6	HSPB1	post_translational
HSPB1	HSPB6	post_translational
FOSB	ICAM1	post_translational
CD151	MMP9	post_translational
PLXND1	VEGFA	post_translational
ADAM10	IL18	post_translational
ADAM10	JUP	post_translational
FGF7	PDGFRB	post_translational
CXCL12	MMP9	post_translational
JUNB	GJA1	post_translational
FN1	IL18	post_translational
IL18	FN1	post_translational
TGFBR2	SMAD1	post_translational
CX3CL1	CCL2	post_translational
IL3RA	SHC1	post_translational
LPAR1	MMP2	post_translational
VEGFA	DLL4	post_translational
MYC	ITGB1	post_translational
LAMC1	ITGA5	post_translational
EPAS1	KDR	post_translational
CD4	FOS	post_translational
PLAU	ICAM1	post_translational
COL1A1	SHC1	post_translational
IL2RA	UGCG	post_translational
RELN	ITGA1	post_translational
PTGS2	CTSD	post_translational
MYC	MMP2	post_translational
JUP	MYC	post_translational
CSF1	SPP1	post_translational
IL1B	LDLR	post_translational
THBS1	TIMP1	post_translational
MYC	COL1A2	post_translational
FCER1G	SHC1	post_translational
CEBPB	ID1	post_translational
LGALS1	COL1A2	post_translational
NGFR	RHOC	post_translational
FOS	PLAU	post_translational
GNG10	PREX1	post_translational
IL1B	CDKN1A	post_translational
MMP9	HBEGF	post_translational
HBEGF	SHC1	post_translational
CAV1	SHC1	post_translational
IL1B	VEGFA	post_translational
TGFBR2	AIRE	post_translational
SOCS3	IL6	post_translational
SHC1	UGCG	post_translational
CXCL12	GZMB	post_translational
TGFBR2	FGR	post_translational
S100B	TNFRSF1A	post_translational
FCER1G	FOS	post_translational
TGFB3	SHC1	post_translational
AIF1	CSF1	post_translational
JUNB	COL1A2	post_translational
EPAS1	BHLHE40	post_translational
TGM2	MMP9	post_translational
FOS	CCN1	post_translational
TPM1	FN1	post_translational
JUNB	MGP	post_translational
TNC	ITGA1	post_translational
MYC	IER3	post_translational
FN1	SHC1	post_translational
DAB2	ID2	post_translational
IL18	ICAM1	post_translational
IL6	CXCL12	post_translational
FOS	TGFB3	post_translational
TIMP1	ADAM10	post_translational
ICAM1	CCL2	post_translational
CCL2	ICAM1	post_translational
JUNB	MMP9	post_translational
FOS	MT2A	post_translational
IL1B	ICAM1	post_translational
IL6	CSF1	post_translational
MMP9	SDC4	post_translational
KDR	PECAM1	post_translational
MYC	VEGFA	post_translational
THBS1	SERPINE1	post_translational
APP	VEGFA	post_translational
FOS	VEGFA	post_translational
FGF7	VEGFA	post_translational
CEBPB	DAPK1	post_translational
FOS	MMP9	post_translational
IGFBP5	IGFBP4	post_translational
THBS1	CCN2	post_translational
RELN	ITGA5	post_translational
TNXB	ITGB1	post_translational
IL2RA	SHC1	post_translational
MYC	CCND1	post_translational
ATF3	KLF6	post_translational
IL6	SHC1	post_translational
THBS1	SDC3	post_translational
GSN	COL1A1	post_translational
IL6	DCN	post_translational
FCER1G	SPHK1	post_translational
HCK	GJA1	post_translational
COL4A2	ITGA5	post_translational
SERPING1	PLAU	post_translational
MYC	PLEK	post_translational
MYC	PREX1	post_translational
MYC	SERPINF1	post_translational
MYC	PEA15	post_translational
MYC	NAMPT	post_translational
MYC	NPDC1	post_translational
MYC	NR4A1	post_translational
MYC	NES	post_translational
MYC	LASP1	post_translational
MYC	LILRB4	post_translational
MYC	GNG10	post_translational
MYC	HCK	post_translational
MYC	ICAM1	post_translational
MYC	FCGR2A	post_translational
MYC	EHD1	post_translational
MYC	CTSC	post_translational
MYC	YBX3	post_translational
MYC	BCL3	post_translational
MYC	KLF6	post_translational
MYC	CAPG	post_translational
MYC	ARL4C	post_translational
MYC	APP	post_translational
MYC	ACTN1	post_translational
MYC	ZEB2	post_translational
MYC	ZFP36	post_translational
MYC	UGCG	post_translational
MYC	BHLHE40	post_translational
MYC	CDKN1A	transcriptional
MYC	FN1	transcriptional
CEBPB	IL6	transcriptional
CEBPB	IL1B	transcriptional
CEBPB	FOS	transcriptional
CEBPB	PTGS2	transcriptional
EGR1	FN1	transcriptional
ETS2	SPP1	transcriptional
MYC	THBS1	transcriptional
FOS	CDKN1A	transcriptional
FOS	MMP9	transcriptional
