ATIC	GCHFR
ATIC	MFSD1
ATIC	POP5
C6orf1	PLRG1
C6orf1	TRAV12-2
C6orf1	JKAMP
C6orf1	MRPL22
OAS1	DPH7
IGKC	CD79A
IGKC	CCL3L1
LGALS3BP	S100A9
LGALS3BP	HLA-DMB
LGALS3BP	RPL22L1
CD79A	CCL3L1
S100A9	TGFBI
ANAPC15	METTL5
ANAPC15	CDK4
ANAPC15	STRA13
ANAPC15	HSD17B4
ANAPC15	TIMM10
MRPS24	C17orf89
MRPS24	PWP1
NAA20	HLA-DMB
NAA20	IDH3A
NAA20	RPL22L1
PSMG3	IFRD2
PSMG3	GRN
PSMG3	CYB561A3
PSMG3	TRAPPC2L
PSMG3	POP5
PLRG1	TRAV12-2
PLRG1	MYEOV2
PLRG1	MRPL22
MZB1	METTL5
MZB1	TRAV12-2
MZB1	JKAMP
MZB1	TMEM106C
MZB1	STRA13
MZB1	TIMM10
METTL5	STRA13
METTL5	HSD17B4
METTL5	TIMM10
IFI44L	TRAV21
IFI44L	TRAV1-2
IFI44L	SGK1
IFI44L	DUSP6
IFI44L	MFSD1
IFRD2	C17orf89
IFRD2	PWP1
IFRD2	POP5
IFRD2	MRPS33
TRAV21	TRAV1-2
TRAV21	TRAPPC2L
TRAV21	DUSP6
TRAV21	NCR3
TRAV21	CTSH
TRAV21	SELM
HLA-DMB	RPL22L1
C17orf89	MYEOV2
C17orf89	PWP1
C17orf89	MRPS33
GCHFR	PWP1
GCHFR	IDH3A
GCHFR	MFSD1
GRN	CYB561A3
GRN	HSD17B4
GRN	RPL22L1
TRAV12-2	JKAMP
TRAV12-2	TMEM106C
TRAV12-2	TRBV4-2
TRAV1-2	DUSP6
TRAV1-2	NCR3
TRAV1-2	SELM
JKAMP	TMEM106C
JKAMP	MYEOV2
JKAMP	TRBV4-2
MYEOV2	MRPL22
MYEOV2	STRA13
PWP1	MRPS33
TRBV4-2	CCL3L1
CYB561A3	POP5
TRAPPC2L	DUSP6
TRAPPC2L	NCR3
TRAPPC2L	MFSD1
TRAPPC2L	SELM
SGK1	MFSD1
CDK4	TIMM10
CDK4	RPL22L1
STRA13	RPL22L1
DUSP6	NCR3
DUSP6	SELM
MFSD1	POP5
DPH7	SELM
POP5	MRPS33
HSD17B4	TIMM10
