Pnrc1	Jund
Pnrc1	Tuba1a
Pnrc1	Nfkbiz
Pnrc1	Pim1
Pnrc1	Actn1
Fasl	Jund
Fasl	AC149090.1
Fasl	Klrk1
Jund	Tuba1a
Jund	AC149090.1
Jund	Klrk1
Jund	Nfkbiz
Jund	Pim1
Jund	Actn1
Tnf	Tnfrsf25
Tnf	Nfkbiz
Tuba1a	AC149090.1
Tuba1a	Actn1
AC149090.1	Actn1
Tnfrsf25	Nfkbiz
Nfkbiz	Pim1
Nfkbiz	Actn1
Pim1	Actn1
